"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","genres","language","description","popularity","vote_count","vote_average","budget","revenue"
"44683","Movie","Tinker Bell and the Great Fairy Rescue","Bradley Raymond","Mae Whitman, Lauren Mote, Michael Sheen, Pamela Adlon, Lucy Liu","India, United States of America","2010-07-29","2010","6.7","","Animation, Adventure, Family, Fantasy","en","During a summer stay on the mainland, Tinker Bell is accidentally discovered while investigating a little girl's fairy house. As the other fairies, led by the brash Vidia, launch a daring rescue in the middle of a fierce storm, Tink develops a special bond with the lonely, little girl.","33.522","945","6.7","0","0"
"26022","Movie","My Name Is Khan","Karan Johar","Shah Rukh Khan, Kajol, Arjan Aujla, Jimmy Shergill, Sonya Jehan","China, India, United Arab Emirates, United States of America","2010-02-10","2010","8.0","","Drama, Romance","hi","Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.","31.503","1333","8.0","12000000","42345360"
"49009","Movie","The Way Back","Peter Weir","Ed Harris, Jim Sturgess, Saoirse Ronan, Colin Farrell, Mark Strong","India, United Arab Emirates, United Kingdom, United States of America","2010-11-22","2010","7.0","","Drama, Adventure, History","en","At the dawn of WWII, several men escape from a Russian gulag—to take a perilous and uncertain journey to freedom as they cross deserts, mountains and several nations.","21.501","1607","7.0","30000000","24200000"
"12819","Movie","Alpha and Omega","Anthony Bell, Ben Gluck","Justin Long, Hayden Panettiere, Dennis Hopper, Danny Glover, Larry Miller","India, United States of America","2010-09-16","2010","5.9","","Animation, Family, Comedy, Adventure, Romance","en","Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.","13.599","512","5.9","20000000","50507267"
"148284","Movie","Enthiran","Shankar","Rajinikanth, Aishwarya Rai Bachchan, Danny Denzongpa, Santhanam, Karunas","India","2010-10-01","2010","6.6","","Action, Science Fiction","ta","Dr. Vaseegaran creates Chitti, a powerful robot in his own image, but it is rejected by the scientific body AIRD due to its lack of human behaviour and emotions. After a lightning strike triggers emotions in Chitti, he begins to develop human-like feelings. However, Chitti falls in love with Dr. Vaseegaran's fiancée, Sana, and turns against his creator, leading to dangerous consequences.","11.482","222","6.6","26400000","62000000"
"46528","Movie","The Warrior's Way","Lee Seung-moo","Jang Dong-gun, Kate Bosworth, Geoffrey Rush, Danny Huston, Ti Lung","India, New Zealand, South Korea, United States of America","2010-12-01","2010","6.6","","Adventure, Fantasy, Action, Western, Thriller","en","A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.","10.893","622","6.6","42000000","11100000"
"37737","Movie","Kites","Anurag Basu","Hrithik Roshan, Bárbara Mori, Kabir Bedi, Kangana Ranaut, Nicholas Brown","India","2010-05-21","2010","7.2","","Drama, Action, Romance","hi","A wounded man searches for his sweetheart in the Mexican desert while on the run from the police, bounty hunters, and others.","9.363","215","7.2","0","0"
"34764","Movie","Karthik Calling Karthik","Vijay Lalwani","Farhan Akhtar, Deepika Padukone, Ram Kapoor, Vivan Bhatena, Vipin Sharma","India","2010-02-26","2010","6.2","","Romance, Thriller","hi","A much abused loner achieves success, and even wins the heart of his gorgeous co-worker, after getting early morning mysterious phone calls from someone.","9.029","92","6.2","2800000","3900000"
"44638","Movie","The Tempest","Julie Taymor","Helen Mirren, Felicity Jones, Reeve Carney, David Strathairn, Tom Conti","India, United Kingdom, United States of America","2010-09-11","2010","5.4","","Drama, Fantasy, Comedy","en","An adaptation of the play by William Shakespeare. Prospera (a female version of Shakespeare's Prospero) is the usurped ruler of Milan who has been banished to a mysterious island with her daughter. Using her magical powers, she draws her enemies to the island to exact her revenge.","8.891","119","5.4","20000000","346594"
"44425","Movie","Dabangg","Abhinav Kashyap","Salman Khan, Sonakshi Sinha, Arbaaz Khan, Sonu Sood, Vinod Khanna","India","2010-09-10","2010","5.8","","Action, Comedy, Crime","hi","A troubled relationship with his younger half-brother and stepfather compels Chulbul Pandey to become a corrupt but fearless cop whose life changes when he locks horns with a corrupt political leader.","8.26","164","5.8","9370000","0"
"58051","Movie","Housefull","Sajid Khan","Akshay Kumar, Arjun Rampal, Ritesh Deshmukh, Deepika Padukone, Lara Dutta","India","2010-04-30","2010","5.7","","Comedy, Romance","hi","Believing himself to be a jinx and bringing bad luck upon himself and others, a man attempts to find true love, but ends up in very complicated relationships.","8.246","128","5.7","3800000","16000000"
"45316","Movie","Udaan","Vikramaditya Motwane","Ronit Roy, Rajat Barmecha, Aayan Boradia, Ram Kapoor, Manjot Singh","India","2010-06-17","2010","7.188","","Drama","hi","Upon returning to his industrial hometown, a young man must decide whether to follow his own dreams or acquiesce to his father's plans for his future.","7.174","202","7.188","800000","520000"
"54456","Movie","Raavanan","Mani Ratnam","Vikram, Aishwarya Rai Bachchan, Prithviraj Sukumaran, Karthik Muthuraman, Prabhu","India","2010-06-18","2010","7.0","","Action, Adventure, Crime","ta","After inspector Dev stirs the reign of Veeraiya, a tribal outlaw, the latter responds by kidnapping his wife, Ragini. While she tries to escape from him, Dev fights many resistances to find her.","7.026","43","7.0","5200000","9700000"
"63414","Movie","Darling","A. Karunakaran","Prabhas, Kajal Agarwal, Prabhu, Tulasi, Ahuti Prasad","India","2010-04-23","2010","6.3","","Drama, Romance","te","Prabha prepares to meet Nandini, his childhood friend, at a reunion party organised by his father. However, things take a turn when Nisha, a gangster's daughter, falls in love with him.","6.877","28","6.3","0","0"
"52696","Movie","Band Baaja Baaraat","Maneesh Sharma","Ranveer Singh, Anushka Sharma, Manmeet Singh, Manu Rishi Chadha, Manish Chaudhary","India","2010-12-10","2010","6.6","","Comedy, Drama, Romance","hi","Shruti and Bittoo decide to start a wedding planning company together after they graduate from university, but romance gets in the way of business.","6.657","128","6.6","0","0"
"37951","Movie","Raajneeti","Prakash Jha","Ajay Devgn, Ranbir Kapoor, Manoj Bajpayee, Katrina Kaif, Arjun Rampal","India","2010-06-04","2010","6.3","","Drama, Thriller","hi","It is the story of a fiercely fought election campaign, where money power and corruption are the accepted norms, and where treachery and manipulation are routinely used weapons. As the personal drama of these conflict-ridden characters unfolds against this gritty backdrop, love and friendship become mere baits, and relationships get sacrificed at the altar of political alignments. The darkness that rises from their souls threatens to envelope all that they hold precious. Until eventually, in the crescendo of increasing violence, the line between good and evil blurs, making it impossible to distinguish heroes from villains. Raajneeti is the story of Indian democracy. And its ugly underside. It is about politics. And beyond.","6.505","78","6.3","0","0"
"42966","Movie","Once Upon a Time in Mumbaai","Milan Luthria","Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai, Randeep Hooda","India","2010-07-30","2010","6.6","","Drama, Thriller, Crime","hi","A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.","6.443","84","6.6","19000000","8300000"
"46040","Movie","Tees Maar Khan","Farah Khan","Akshay Kumar, Katrina Kaif, Akshaye Khanna, Ali Asgar, Vijay Maurya","India","2010-12-24","2010","3.7","","Comedy, Crime","hi","A con artist poses as a film director in a village with the intention of executing a caper with the unwitting help of the villagers.","6.326","96","3.7","0","0"
"92472","Movie","Gandu","Qaushiq Mukherjee","Anubrata Basu, Rii Sen, Kamalika Banerjee, Silajit Majumder, Joyraj Bhattacharya","India, United States of America","2010-10-29","2010","5.4","","Drama","bn","After Nihilistic rapper Gandu steals from his mother's lover, he embarks on a drug-fueled rampage with a rickshaw puller.","6.295","43","5.4","0","0"
"41518","Movie","Guzaarish","Sanjay Leela Bhansali","Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapur, Suhel Seth","India","2010-11-16","2010","7.4","","Drama, Romance","hi","Ethan, a magician rendered paralyzed in an accident, sets off a furor when he makes a petition to the court to end his own life.","6.061","116","7.4","0","0"
"62756","Movie","Singam","Hari","Suriya, Anushka Shetty, Prakash Raj, Nassar, Vivek","India","2010-05-28","2010","6.701","","Action, Comedy, Crime","ta","The story, set in the backdrop of Nallore, a small town in Thoothukudi District, revolves around Sub-Inspector Durai Singam, a brave and just policeman who serves in his hometown primarily to fulfill his father’s wish. Durai Singam settles every dispute in his town patiently with his words of wisdom and resorts to force only when the situation demands it. Kavya, a city girl who comes on vacation to Nallore, falls in love with Durai Singam. Erimalai, Durai Singam's bumbling colleague and friend, often accompanies him.","5.967","67","6.701","2200000","9700000"
"44566","Movie","Anjaana Anjaani","Siddharth Anand","Priyanka Chopra Jonas, Ranbir Kapoor, Zayed Khan, Vishal Malhotra, Joy Sengupta","India","2010-09-24","2010","6.0","","Comedy, Drama, Romance","hi","Akash and Kiara are trying to find luck in their life after several failed attempts to be successful in their careers and in love. Fed up, they both decide to commit suicide by jumping off a bridge. However, both land up on the same bridge at the same time.","5.756","81","6.0","6400000","5900000"
"69597","Movie","Aayirathil Oruvan","Selvaraghavan","Karthi, R. Parthiban, Reema Sen, Andrea Jeremiah, Prathap Pothan","India","2010-01-14","2010","6.552","","Action, Adventure","ta","Anitha, a government official, embarks on a journey to find Chandramouli, an archaeologist, who went to Vietnam to search for any existence of the prince of the Chola dynasty.","5.686","48","6.552","7500000","20000000"
"45595","Movie","Miral","Julian Schnabel","Freida Pinto, Hiam Abbass, Willem Dafoe, Vanessa Redgrave, Uri Gavriel","France, India, Israel, Italy, United States of America","2010-09-15","2010","5.8","","Drama, History","en","A drama centered on an orphaned Palestinian girl growing up in the wake of the first Arab-Israeli war who finds herself drawn into the conflict.","5.1","64","5.8","0","1132843"
"49679","Movie","Action Replayy","Vipul Amrutlal Shah","Akshay Kumar, Aishwarya Rai Bachchan, Aditya Roy Kapur, Neha Dhupia, Randhir Kapoor","India","2010-11-05","2010","5.2","","Comedy, Romance, Science Fiction","hi","A young man tries to revive his parents' wilting marriage by traveling to the 1970s when their romance was budding to help make it bloom: something more complex than he expects.","4.729","73","5.2","10000000","5000000"
"54890","Movie","Dhobi Ghat","Kiran Rao","Prateik Babbar, Monica Dogra, Kriti Malhotra, Aamir Khan, Danish Husain","India","2010-01-21","2010","6.5","","Drama","hi","Arun is a reclusive and lonely modern art painter. Shai is an American banker who is on a visit to Mumbai. Munna is a washerboy also living near Arun and Yasmin. The movie is about these four characters from different class of society and how the lives of four characters are intertwined.","4.69","83","6.5","0","0"
"37941","Movie","Vinnaithaandi Varuvaayaa","Gautham Vasudev Menon","Silambarasan, Trisha Krishnan, VTV Ganesh, Babu Antony, Lakshmi Ramakrishnan","India","2010-02-26","2010","7.6","","Drama, Romance","ta","A young, aspiring filmmaker falls in love with a girl who moves into the house above his, but her sophisticated nature does more harm than good to him.","4.676","56","7.6","3000000","12000000"
"63430","Movie","Ye Maaya Chesave","Gautham Vasudev Menon","Naga Chaitanya Akkineni, Samantha Ruth Prabhu, Krishnudu, Sapan Saran, Sanjay Swaroop","India","2010-02-26","2010","6.8","","Romance, Drama","te","An aspiring Hindu director falls in love with a Christian girl whose parents disapprove of their impending relationship.","4.629","20","6.8","1700000","2800000"
"29888","Movie","Dulha Mil Gaya","Mudassar Aziz","Sushmita Sen, Fardeen Khan, Shah Rukh Khan, Ishita Sharma, Johnny Lever","India","2010-01-08","2010","5.5","","Comedy, Drama, Romance","hi","A man, the heir to an empire, believes that marriage will ruin a man's life. Unfortunately, the only way for him to inherit his father's wealth, is to get married.","4.591","32","5.5","5600000","2700000"
"44565","Movie","Khatta Meetha","Priyadarshan","Akshay Kumar, Trisha Krishnan, Rajpal Yadav, Johnny Lever, Makrand Deshpande","India","2010-07-23","2010","5.6","","Comedy, Drama","hi","The story follows Sachin Tichkule, a struggling contractor whose failure in making peace with the corrupt bureaucracy in town as well as strained relation with his ex-girlfriend and his family leads to misadventures that deprive him of his closest relations. However, as he begins to mend his ways, justice comes knocking on his door.","4.584","63","5.6","7500000","10000000"
"44978","Movie","Golmaal 3","Rohit Shetty","Ajay Devgn, Arshad Warsi, Shreyas Talpade, Tusshar Kapoor, Kunal Khemu","India","2010-11-05","2010","5.4","","Comedy, Family","hi","Golmaal 3 highlights the story of hatred between two bunch of siblings within a family. The family that eats together prays together, lives together, and can't stand each other.","4.502","80","5.4","4800000","20000000"
"30886","Movie","Veer","Anil Sharma","Salman Khan, Mithun Chakraborty, Jackie Shroff, Sohail Khan, Raj Khatri","India","2010-01-22","2010","5.1","","Action, Romance","hi","A Pindari Prince goes to England to study military tactics so that he can avenge his people, but while there, he falls in love.","4.49","46","5.1","1250000","0"
"83154","Movie","Nagavalli","P. Vasu","Venkatesh, Richa Gangopadhyay, Anushka Shetty, Poonam Kaur, Kamalinee Mukherjee","India","2010-12-16","2010","5.8","","Action, Fantasy, Thriller, Drama","te","After a family member receives a Nagavalli/Chandramukhi's portrait as a prize in the Nagavalli Dance competition, various characters start having abnormal experiences. In order to save themselves and unfold the mystery, the family looks to Ramachandra Acharya and Dr. Vijay.","4.451","11","5.8","0","0"
"40777","Movie","I Hate Luv Storys","Punit Malhotra","Imran Khan, Sonam Kapoor Ahuja, Sammir Dattani, Samir Soni, Bruna Abdullah","India","2010-06-30","2010","5.9","","Comedy, Drama, Romance","hi","Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.","4.328","78","5.9","4400000","12000000"
"29538","Movie","Pyaar Impossible!","Jugal Hansraj","Priyanka Chopra Jonas, Uday Chopra, Advika Yadav, Anupam Kher, Dino Morea","India","2010-01-08","2010","5.0","","Comedy, Romance","hi","Be-spectacled geek, Abhay falls in love with college hottie, Alisha and silently slinks away into the shadows when he realises she's unattainable. Seven years later, he re-enters her life as the nanny and hopes to woo the single mom, this time at least. Does he succeed?","4.295","35","5.0","0","0"
"44613","Movie","Lafangey Parindey","Pradeep Sarkar","Neil Nitin Mukesh, Deepika Padukone, Kay Kay Menon, Piyush Mishra, Namit Das","India","2010-08-20","2010","5.9","","Action, Drama, Romance","hi","The path of a street fighter and a dancer on skates, who are in love, is paved by friendship, grit and hope.","4.21","22","5.9","4500000","5000000"
"42323","Movie","Tere Bin Laden","Abhishek Sharma","Ali Zafar, Pradhuman Singh, Sugandha Garg, Nikhil Ratnaparkhi, Piyush Mishra","India","2010-07-16","2010","6.3","","Comedy","hi","Ali Hassan (Ali Zafar), a reporter with a downmarket TV channel in Karachi, is keen to go to USA for a better life, but his visa has been refused six times in seven years. In desperation, he gets hold of an Osama Bin Laden look alike and makes a fake Osama tape which he sells to the owner of his channel to raise money for a false identity, a new passport and better luck with US visa. As one can expect, it is far from smooth sailing for him and his friends, as they get into a series of comic situations.","4.177","54","6.3","0","0"
"39254","Movie","Real Steel","Shawn Levy","Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie","United States of America, India","2011-09-28","2011","7.046","","Action, Science Fiction, Drama","en","Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.","73.536","8478","7.046","110000000","299300000"
"46529","Movie","I Am Number Four","D.J. Caruso","Alex Pettyfer, Dianna Agron, Teresa Palmer, Timothy Olyphant, Kevin Durand","India, United States of America","2011-02-18","2011","6.18","","Action, Thriller, Science Fiction, Adventure","en","A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.","34.708","4703","6.18","50000000","149900000"
"49849","Movie","Cowboys & Aliens","Jon Favreau","Daniel Craig, Harrison Ford, Olivia Wilde, Sam Rockwell, Adam Beach","India, United States of America","2011-07-29","2011","5.621","","Action, Science Fiction, Thriller, Western","en","A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.","24.165","5089","5.621","163000000","174822325"
"57212","Movie","War Horse","Steven Spielberg","Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup, David Thewlis","India, United States of America","2011-12-25","2011","7.3","","War, History, Adventure","en","On the brink of the First World War, Albert's beloved horse Joey is sold to the Cavalry by his father. Against the backdrop of the Great War, Joey begins an odyssey full of danger, joy, and sorrow, and he transforms everyone he meets along the way. Meanwhile, Albert, unable to forget his equine friend, searches the battlefields of France to find Joey and bring him home.","22.802","3434","7.3","66000000","177584879"
"86130","Movie","Pixie Hollow Games","Bradley Raymond","Megan Hilty, Brenda Song, Jason Dolley, Tiffany Thornton, Zendaya","India, United States of America","2011-12-24","2011","7.0","","Animation, Family","en","Rosetta and new arrival Chloe band together to try to break the garden fairies' legendary losing streak in the Pixie Hollow Games, a sports spectacle filled with pixie pageantry, fantastic fairy events and hilarious surprises.","20.515","288","7.0","0","0"
"58151","Movie","Fright Night","Craig Gillespie","Anton Yelchin, Colin Farrell, Toni Collette, David Tennant, Imogen Poots","India, United States of America","2011-08-18","2011","6.2","","Horror, Comedy","en","A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician.","20.047","1947","6.2","30000000","41002607"
"61202","Movie","Zindagi Na Milegi Dobara","Zoya Akhtar","Hrithik Roshan, Abhay Deol, Farhan Akhtar, Katrina Kaif, Kalki Koechlin","India, Spain","2011-07-15","2011","7.6","","Drama, Comedy, Romance","hi","Three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to Spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. What will they learn of themselves and each other during the adventure?","15.34","355","7.6","7700000","160000000"
"79464","Movie","Rockstar","Imtiaz Ali","Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Aditi Rao Hydari, Kumud Mishra","India","2011-11-11","2011","7.3","","Drama, Music, Romance","hi","College student Janardhan is a simpleton who desperately seeks inspiration for the musician inside him. Although heartbreak helps him reach his goal, it also leads him to self-destruction.","11.459","196","7.3","10920000","19660000"
"41517","Movie","Ra.One","Anubhav Sinha","Shah Rukh Khan, Arjun Rampal, Kareena Kapoor Khan, Armaan Verma, Tom Wu","India","2011-10-24","2011","5.7","","Adventure, Action, Science Fiction","hi","When the titular antagonist of an action game takes on physical form, it's up to the game's less powerful protagonist to save the world.","10.928","338","5.7","24000000","35911689"
"41109","Movie","Don 2","Farhan Akhtar","Shah Rukh Khan, Priyanka Chopra Jonas, Boman Irani, Kunal Kapoor, Lara Dutta","India","2011-12-23","2011","7.0","","Action, Thriller","hi","Having conquered the Asian underworld, crime boss Don sets in motion a plan that will give him dominion over Europe.","10.554","239","7.0","11000000","2900000"
"63448","Movie","Siruthai","Siva","Karthi, Tamannaah Bhatia, Santhanam, Bhumika Chawla, Manobala","India","2011-01-14","2011","5.8","","Action, Comedy, Drama, Thriller","ta","A thief comes across a little girl who says that he's her father. When he learns the truth about his lookalike, who's an honest cop, he decides to turn a new leaf and help get rid of the local baddie.","9.015","26","5.8","0","6660000"
"70590","Movie","Singham","Rohit Shetty","Ajay Devgn, Kajal Agarwal, Prakash Raj, Sachin Khedekar, Ashok Saraf","India","2011-07-22","2011","6.507","","Drama, Action, Crime","hi","An honest, small town cop is transferred to a big city that is controlled by a crime boss that he had once humiliated.","8.848","152","6.507","4800000","30000000"
"79990","Movie","Desi Boyz","Rohit Dhawan","Akshay Kumar, John Abraham, Deepika Padukone, Chitrangda Singh, Anupam Kher","India","2011-11-25","2011","6.2","","Comedy, Drama","hi","When two cash-strapped UK-based Indians become male escorts amid an economic downturn, money flows right in but everything else in their lives starts falling apart.","8.23","94","6.2","0","0"
"73582","Movie","Bodyguard","Siddique","Salman Khan, Kareena Kapoor Khan, Hazel Keech, Raj Babbar, Mahesh Manjrekar","India","2011-08-31","2011","5.2","","Drama, Action, Romance","hi","Lovely Singh is extremely respectful of Mr Rana and his daughter Divya. While appointed as Divya's bodyguard, he falls in love with a girl he has never met, unaware that she is none other than Divya.","7.986","143","5.2","0","0"
"200297","Movie","Rajanna","Vijayendra Prasad","Annie, Nagarjuna Akkineni, Sneha, Nassar, Shweta Menon","India","2011-11-12","2011","4.0","","Drama","te","The film is set in the Nelakondapalli village of khammam district in Nizam Princely State of Hyderabad of the late 1940s. The feudal society is under the vice-like grip of an aristocratic family and its head, a Dorasani (Shwetha Menon). Mallamma (Baby Annie) is the darling of the village, who is living in perpetual humiliation. They seek solace in her songs. Brought up by Sambayya, an old man, she develops a mysterious attachment to a basil tree which is regarded as holy by the entire village.","6.964","2","4.0","0","0"
"63964","Movie","Deiva Thirumagal","A. L. Vijay","Vikram, Sara Arjun, Anushka Shetty, Nassar, Amala Paul","India","2011-06-03","2011","7.345","","Drama, Family","ta","An intellectually disabled man fights for custody of his 7-year-old daughter, and in the process teaches his opponent lawyer the value of love and family.","6.252","29","7.345","0","0"
"75064","Movie","Kanchana","Raghava Lawrence","Raghava Lawrence, R. Sarathkumar, Kovai Sarala, Devadarshini, Sriman","India","2011-07-22","2011","5.5","","Horror, Comedy","ta","Raghava (Lawrence) is a happy go lucky guy who loves to play cricket but is a chicken at heart. The very mention of the word ghost gives him shivers so much that he sleeps with his mom (Kovai Sarala). He is also in love with Priya (Lakshmi Rai). However, an attempt to play a cricket match in an unused ground leads Raghava to get something dark to his home. The dark spirit begins to cause few weird things at home and one day it enters the body of Raghava which goes on killing few specific people. Who is that evil spirit? Why is it killing few people? Can Raghava get rid of the spirit? All this forms the rest of the story.","6.204","26","5.5","0","0"
"81273","Movie","The Dirty Picture","Milan Luthria","Vidya Balan, Emraan Hashmi, Tusshar Kapoor, Naseeruddin Shah, Anju Mahendru","India","2011-12-02","2011","6.3","","Comedy, Drama","hi","After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol.","6.18","80","6.3","2600000","17000000"
"67109","Movie","Delhi Belly","Abhinay Deo","Imran Khan, Kunaal Roy Kapur, Vir Das, Shenaz Treasury, Poorna Jagannathan","India","2011-07-01","2011","7.1","","Action, Comedy","hi","Three unsuspecting, average guys find themselves on the hit list of one of India's most-powerful crime syndicates.","6.17","186","7.1","4090000","18035000"
"74458","Movie","Mere Brother Ki Dulhan","Ali Abbas Zafar","Ali Zafar, Imran Khan, Katrina Kaif, Tara D'Souza, Kyra Dutt","India","2011-09-09","2011","5.9","","Drama, Comedy, Romance","hi","A Mumbai man finds himself in an unpredictable situation when the prospective bride of his older brother is a woman he has history with.","5.971","69","5.9","5510000","18050000"
"61901","Movie","The Prodigies","Antoine Charreyron","Jeffrey Evan Thomas, Jacob Rosenbaum, Dominic Gould, Moon Dailly, Isabelle Van Waes","Luxembourg, France, United Kingdom, India, Belgium, Canada","2011-06-07","2011","6.069","","Science Fiction, Animation","fr","NYC, Central Park, 2010. Five young teenagers are violently assaulted. But they’re not your average teenagers… they’re prodigies. The trauma of the assault incites them to lash out against the world in a cold and calculating way. The five chillingly brilliant minds come together to concoct a perfect revenge. The only person aware of the pending doom is Jimbo Farrar, a sixth prodigy, who has gathered them. As long as he fights against his five counterparts with all his might, there’s hope for the world. But should he turn over to their side, it’s only a matter of time before a disaster of apocalyptic proportions ensues…","5.912","108","6.069","0","0"
"76788","Movie","Mankatha","Venkat Prabhu","Ajith Kumar, Arjun Sarja, Vaibhav, Ashwin Kakumanu, Premji Amaran","India","2011-08-31","2011","6.7","","Action, Thriller","ta","Vinayak, a suspended cop, helps a group of four men rob cricket betting money amounting to 500 crores INR. When it comes to splitting the amount, betrayal hits the team hard and a chase ensues.","5.815","68","6.7","6100000","28000000"
"65521","Movie","Pyaar Ka Punchnama","Luv Ranjan","Kartik Aaryan, Raayo S. Bakhirta, Divyendu Sharma, Nushrratt Bharuccha, Sonnalli Seygall","India","2011-05-20","2011","6.8","","Drama, Comedy, Romance","hi","Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.","5.56","86","6.8","1400000","7200000"
"53569","Movie","No One Killed Jessica","Raj Kumar Gupta","Rani Mukerji, Vidya Balan, Myra Karn, Neil Bhoopalam, Mohammed Zeeshan Ayyub","India","2011-01-07","2011","6.8","","Crime, Drama","hi","The true story of model Jessica Lall who was shot dead in a restaurant and the campaign to bring her killer to justice.","5.555","78","6.8","0","634297"
"115432","Movie","Urumi","Santosh Sivan","Prithviraj Sukumaran, Prabhu Deva, Genelia D'Souza, Vidya Balan, Nithya Menen","India","2011-03-31","2011","6.922","","War, Action","ml","Kelu is a warrior in 16th century Kerala whose father was killed by Vasco da Gama and his troops. Kelu vows to avenge his father's death with the assistance of Vavvali and Ayesha, a warrior princess.","5.299","32","6.922","2998545","0"
"65946","Movie","Ready","Anees Bazmee","Salman Khan, Asin Thottumkal, Paresh Rawal, Sudesh Lehri, Sharat Saxena","India","2011-06-03","2011","5.0","","Action, Comedy","hi","Prem believes Sanjana is the girl chosen by his dad and falls in love with her. However, she is a runaway bride escaping from a marriage set up by her mafia uncles against her wishes. On learning the truth, he devises a plan to win her over from her uncles who intend to usurp her huge inheritance.","5.177","92","5.0","5800000","27000000"
"80276","Movie","Dookudu","Sreenu Vaitla","Mahesh Babu, Samantha Ruth Prabhu, Sonu Sood, Prakash Raj, Brahmanandam","India","2011-09-23","2011","6.6","","Action, Drama, Comedy","te","A young policeman hunts down the men who caused the accident that put his politician father into a coma.","5.176","41","6.6","0","12154107"
"60740","Movie","Game","Abhinay Deo","Abhishek Bachchan, Kangana Ranaut, Gauahar Khan, Sarah-Jane Dias, Jimmy Shergill","India","2011-04-01","2011","5.9","","Mystery, Thriller","hi","Four strangers are invited by the reclusive Kabir Malhotra, to his private island of Samos, Greece. They don't know each other and they don't know him ... and by the next morning they will wish they had never come.","4.747","38","5.9","0","0"
"58333","Movie","Tanu Weds Manu","Aanand L. Rai","R. Madhavan, Kangana Ranaut, Jimmy Shergill, Eijaz Khan, Deepak Dobriyal","India","2011-02-25","2011","6.816","","Comedy, Romance, Drama","hi","Manu comes to India to find a bride for himself and falls for Tanu at first sight but she is a free spirited girl has no plans of marrying him.","4.569","95","6.816","400000","252000"
"54486","Movie","Lilly the Witch: The Journey to Mandolan","Harald Sicheritz","Alina Freund, Michael Mittermeier, Pilar Bardem, Cosma Shiva Hagen, Anja Kling","Austria, Belgium, France, Germany, India, Italy, Spain","2011-02-17","2011","5.8","","Family, Fantasy, Comedy, Mystery","de","Lilli is traveling to India, to solve a mystery.","4.397","33","5.8","0","0"
"75258","Movie","Secret of the Wings","Peggy Holmes","Mae Whitman, Lucy Hale, Timothy Dalton, Jeff Bennett, Lucy Liu","India, United States of America","2012-08-17","2012","7.21","","Animation, Family, Fantasy, Adventure","en","Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.","47.596","1287","7.21","0","0"
"87827","Movie","Life of Pi","Ang Lee","Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur, Adil Hussain","India, Taiwan, United Kingdom, United States of America","2012-11-20","2012","7.4","","Adventure, Drama","en","The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.","39.406","13168","7.4","120000000","609016565"
